cgpa,backlogs,college_tier,country,university_ranking_band,internship_count,aptitude_score,communication_score,specialization,industry,internship_quality_score,placement_status,salary
6.311129671861144,1,Tier 1,Canada,300+,4,66.4555085313482,61.83835558059507,Cybersecurity,Consulting,4.835518059626068,Placed,101151.84879350437
8.122695976100152,0,Tier 1,India,100-300,3,91.212034629943,62.51296112460294,AI/ML,Healthcare,6.759222184397263,Placed,63995.9852432012
7.558322618031222,1,Tier 2,Canada,300+,1,48.17619486277137,68.76310885823183,Cloud,Tech,4.905462880696179,Placed,97230.91054733148
6.645564783097214,1,Tier 2,Canada,100-300,1,74.08383290802077,35.33378240776124,Cybersecurity,Other,6.525458792812449,Not Placed,0.0
6.6164056260806055,1,Tier 2,India,100-300,2,54.390314753906864,67.28515939110875,AI/ML,Tech,6.198191320537923,Placed,60116.87764801801
7.237260436112609,1,Tier 2,UK,100-300,2,77.37547583522307,67.49195408207562,Cybersecurity,Manufacturing,5.689985192361803,Placed,100537.87777312928
7.370547836214068,0,Tier 2,India,100-300,1,81.50329633758682,66.81016872659849,Cybersecurity,Tech,5.17806652088826,Placed,57288.610436254654
7.157833812504965,2,Tier 2,India,100-300,2,85.35826401629316,35.45816459950958,Data Science,Healthcare,5.825305586605663,Placed,58995.45673354926
7.249046938754308,0,Tier 1,USA,100-300,0,55.246471656004545,70.75721821098242,AI/ML,Other,7.97123313087659,Placed,120000.0
8.359965899661105,0,Tier 1,Canada,300+,2,82.36428727328054,50.864297681538915,Core CS,Finance,7.066737473479427,Placed,120000.0
7.857234521787909,2,Tier 1,Canada,100-300,2,60.022515167800144,70.74911713061556,Core CS,Tech,6.243692757246062,Not Placed,0.0
7.15250847301202,1,Tier 2,UK,300+,2,76.35902362521696,89.33186303655827,AI/ML,Healthcare,4.218993402596182,Placed,108157.02106458764
7.753048464613987,3,Tier 2,India,100-300,3,59.49260130908958,65.8324195074971,Cybersecurity,Manufacturing,4.294298231122575,Not Placed,0.0
6.173980877177968,1,Tier 2,Germany,300+,2,71.18704506565285,54.962752006783546,Cloud,Tech,3.6385799917331414,Not Placed,0.0
7.318341639957447,2,Tier 3,UK,300+,0,73.62978278862191,42.96652650754638,Core CS,Tech,3.2436896556093453,Not Placed,0.0
8.447445079786489,0,Tier 2,UK,Top 100,0,93.3352651304208,69.98276018584565,AI/ML,Other,6.702353411705111,Not Placed,0.0
6.825563283686101,3,Tier 2,Canada,100-300,0,42.40546323787427,66.67295293000228,Core CS,Finance,5.151231650562797,Not Placed,0.0
6.321892857104732,2,Tier 1,Canada,Top 100,0,93.8809921297619,60.166441620519066,AI/ML,Other,5.324387824532399,Not Placed,0.0
6.478328889125551,3,Tier 3,Canada,300+,0,59.45211545518541,58.56323096683406,Core CS,Tech,2.4138568614350673,Not Placed,0.0
6.12829357012609,1,Tier 2,Canada,100-300,3,59.12256216355782,62.42396621406436,Core CS,Finance,3.6033702212619994,Not Placed,0.0
6.372190473497837,1,Tier 3,UK,Top 100,1,57.24262864549196,56.78946444347607,AI/ML,Healthcare,4.621990914717026,Placed,79265.17714270973
6.703593521127977,4,Tier 3,India,300+,1,100.0,51.87335788037635,Core CS,Manufacturing,3.138589210809245,Not Placed,0.0
5.875546384657087,1,Tier 3,Canada,300+,1,71.37208564908266,55.46056766934057,Core CS,Finance,2.9121636641840243,Not Placed,0.0
7.012494667159682,1,Tier 3,USA,300+,1,64.04705920379511,76.56550514113508,Data Science,Tech,3.561388679930223,Not Placed,0.0
7.721821739029318,1,Tier 2,UK,Top 100,1,58.98631928273434,45.45145611538373,Data Science,Finance,5.978892371367263,Placed,120000.0
6.273795055882464,2,Tier 2,Germany,100-300,3,68.05163948711163,72.02578204576011,AI/ML,Finance,1.0,Placed,93705.5506586058
8.215427138913416,0,Tier 3,Germany,300+,3,42.86133888946078,68.09831547905823,Core CS,Tech,5.11132348558725,Placed,75078.1571494341
7.408633670822076,1,Tier 3,India,300+,2,68.50897670290549,62.133651867430125,Cybersecurity,Consulting,7.4026417635156285,Not Placed,0.0
7.8244644684992455,1,Tier 2,UK,Top 100,5,76.35271660509014,62.91879096741506,Cybersecurity,Consulting,6.840259118124721,Placed,101478.25103871987
6.4737323569182905,2,Tier 2,UK,100-300,2,65.65277879865342,64.83441239311229,AI/ML,Manufacturing,6.52883342067745,Placed,102998.63962599475
7.683620181653293,3,Tier 3,UK,300+,0,85.70300870344992,54.41336893014743,Cybersecurity,Consulting,4.681956339938297,Not Placed,0.0
6.126452879683749,0,Tier 2,USA,100-300,1,60.58551880333759,46.20091123835715,AI/ML,Other,7.659423871331582,Placed,116513.9872493686
7.712198000669207,0,Tier 1,USA,100-300,4,65.93303131009716,75.53657335224341,Cybersecurity,Finance,4.358582949471777,Placed,120000.0
7.137471471834825,1,Tier 2,Canada,300+,4,54.69320242708234,49.41282308465151,AI/ML,Healthcare,5.717903385465802,Not Placed,0.0
7.442600975987827,2,Tier 1,Germany,300+,1,85.2132404810737,73.26304812914324,AI/ML,Manufacturing,5.924156818876555,Not Placed,0.0
6.059524315500118,0,Tier 2,USA,100-300,1,55.77585310566192,75.11513341481692,Cloud,Consulting,3.0724866793125427,Not Placed,0.0
6.283944126178716,1,Tier 3,Germany,100-300,0,91.2496804516763,47.90340769330559,Cybersecurity,Tech,1.8358437886610441,Placed,72248.56777226708
7.477782574602708,1,Tier 1,UK,100-300,2,59.68062653343362,77.37426891128041,Data Science,Consulting,6.465650945861441,Placed,120000.0
6.241321596620639,0,Tier 3,USA,100-300,1,80.1088737254822,34.09898206374766,Cloud,Other,3.3891493153426975,Not Placed,0.0
7.3705650336792985,1,Tier 3,Germany,100-300,2,59.36458273458222,80.56051217054467,Data Science,Finance,4.972428237898119,Placed,87104.09093739046
5.906289754831803,3,Tier 3,USA,100-300,1,52.778489101112065,57.58090648064614,AI/ML,Healthcare,5.27051801533144,Not Placed,0.0
7.678539370133334,3,Tier 3,UK,Top 100,2,72.45028575817629,76.7991262383075,Data Science,Other,5.17022314006419,Not Placed,0.0
6.013981348185193,1,Tier 2,UK,Top 100,0,49.94656285444013,70.392390483808,Data Science,Consulting,5.719518032413781,Not Placed,0.0
7.441839950143619,2,Tier 2,UK,100-300,3,100.0,73.77707278155762,Cloud,Healthcare,5.831800755524416,Placed,94694.81730532536
7.500504746916801,2,Tier 3,Canada,100-300,1,73.68295742094703,47.00579289287758,Cybersecurity,Tech,5.959789643433679,Not Placed,0.0
6.44258254525634,2,Tier 2,Germany,300+,0,69.84361217659041,100.0,Cybersecurity,Finance,5.392661708161946,Not Placed,0.0
7.4656212536677815,3,Tier 2,Canada,300+,4,33.68850390524825,78.00230741671298,Cloud,Finance,2.95742914025748,Not Placed,0.0
7.2083538106668446,0,Tier 2,India,300+,0,73.76798504453849,80.69180263806007,Data Science,Tech,5.1031673191168165,Placed,60599.1653325492
6.56892651504581,3,Tier 2,India,300+,1,81.48181194414465,79.98304984572529,Data Science,Consulting,5.590016438415201,Not Placed,0.0
6.193156252739033,2,Tier 3,USA,300+,0,60.94505028694559,70.55064634215182,Data Science,Finance,8.197030120776782,Not Placed,0.0
5.429899446661937,3,Tier 2,USA,300+,2,68.42289271633493,69.17593357456448,Data Science,Healthcare,5.136891405679415,Not Placed,0.0
7.279720037839755,4,Tier 3,USA,100-300,2,75.23494026507058,77.60330053381198,Data Science,Tech,4.820646472384995,Not Placed,0.0
5.748157782910356,3,Tier 2,Canada,300+,0,93.383159958184,62.13119318700618,Cybersecurity,Manufacturing,5.631376517625984,Not Placed,0.0
7.076275359553047,0,Tier 2,UK,Top 100,2,52.228184195735864,53.73238324283198,AI/ML,Manufacturing,4.008191371370264,Placed,105980.25498056009
6.7892414271342005,1,Tier 1,USA,300+,0,87.15740150630573,79.52695086857207,Cybersecurity,Consulting,7.061103127913563,Placed,120000.0
7.543314220350556,1,Tier 3,USA,100-300,4,81.11513689710806,59.169683453841735,Cybersecurity,Healthcare,5.035467137824182,Placed,92090.69713446371
6.758363600408108,0,Tier 1,India,300+,1,49.837778767261014,58.44311343213162,Cybersecurity,Tech,4.5789656262027405,Placed,74432.33245064355
6.736441770922327,5,Tier 3,UK,300+,2,42.096042763212964,30.0,AI/ML,Consulting,2.762618339235095,Not Placed,0.0
7.585496563430636,2,Tier 3,Canada,Top 100,2,55.67500463192516,74.21372991531206,Cybersecurity,Consulting,4.474476601994949,Placed,73614.1452561754
7.268046423267294,2,Tier 2,UK,300+,3,63.456165376785144,63.56245314307356,AI/ML,Tech,4.956908679755035,Placed,120000.0
7.252924765746223,0,Tier 3,India,Top 100,1,49.79112284110311,72.78666278316376,Data Science,Other,7.666578453090379,Placed,42022.85049755606
7.375414071846821,5,Tier 2,Canada,Top 100,3,75.26606297016968,65.60867771045811,Data Science,Consulting,4.512924625454328,Not Placed,0.0
5.771542301434315,4,Tier 1,Germany,100-300,1,53.14328561170723,78.66485882951062,Cybersecurity,Other,4.518978596712035,Placed,98108.47097187076
7.605430943989585,4,Tier 2,USA,Top 100,0,77.71313496766427,69.0648808664845,Data Science,Consulting,6.22516168539823,Not Placed,0.0
7.489975035210882,0,Tier 1,Canada,300+,2,64.61459604023729,78.05139210869035,Cloud,Finance,3.900734776694051,Placed,112337.3428579649
6.186653497138802,2,Tier 2,India,100-300,0,66.16121833389266,75.2655768316737,Cybersecurity,Manufacturing,4.0358217687113305,Not Placed,0.0
6.804735621060639,0,Tier 2,UK,100-300,0,86.79197829978045,69.71979730515606,AI/ML,Other,6.881727617610653,Placed,97624.71832245204
6.968554169897895,0,Tier 3,Canada,100-300,1,86.20117020474677,58.077271958822124,Cloud,Healthcare,2.7261720541553585,Not Placed,0.0
6.8924025724786135,1,Tier 2,India,100-300,2,80.57828723699782,83.00623130366783,Data Science,Other,3.9311720681389253,Placed,51409.72590265228
7.267087973254828,1,Tier 2,Canada,Top 100,5,51.652767027163755,53.89283466755726,Cloud,Manufacturing,5.631122262451581,Placed,98244.2533968327
8.145093425464946,1,Tier 2,USA,100-300,0,52.89059354377044,57.998091700779334,Core CS,Tech,5.933902756672281,Placed,120000.0
7.865413382138263,1,Tier 2,UK,Top 100,1,61.12147147137629,56.51328463745269,AI/ML,Other,9.20756602984309,Placed,120000.0
5.950224645254875,3,Tier 1,UK,300+,2,98.13028035999051,85.19566348557854,Cloud,Manufacturing,4.93635868559413,Not Placed,0.0
7.497655992244839,0,Tier 1,Canada,300+,1,50.88178310724508,49.37054451022814,Data Science,Other,4.255809275893216,Placed,120000.0
8.063146655628328,0,Tier 3,India,100-300,0,79.1147494336737,63.611782809404865,Cloud,Other,4.68048865834016,Placed,45673.46959881905
7.309446816551362,1,Tier 2,USA,300+,2,48.85871688113586,60.12413495537239,AI/ML,Manufacturing,6.785515973762282,Placed,120000.0
7.872784340148773,1,Tier 1,USA,300+,3,79.05133148012105,52.50016523757567,Data Science,Manufacturing,4.2350899817244265,Placed,120000.0
8.609816356560613,0,Tier 2,Canada,Top 100,2,57.88792744564536,49.98499226501001,AI/ML,Finance,5.1922237473260635,Placed,120000.0
7.818967636885585,3,Tier 2,Germany,300+,3,77.2671810628705,78.79645819688074,AI/ML,Manufacturing,6.620759082720487,Not Placed,0.0
7.199446876513383,3,Tier 3,Canada,300+,0,56.10131441776963,75.38144663982476,AI/ML,Manufacturing,4.599428912960654,Not Placed,0.0
7.836070779267803,2,Tier 3,USA,300+,4,60.03441175242722,63.204152717869,Cybersecurity,Manufacturing,6.140332018869296,Placed,90831.59877361445
7.115910266477513,0,Tier 3,UK,300+,1,67.7685352788803,61.49206011993442,Core CS,Tech,2.746191956706393,Placed,81370.12079279376
7.019122434627964,5,Tier 2,Canada,300+,0,58.82360902394398,57.090970643739496,Data Science,Healthcare,3.5059092293642853,Not Placed,0.0
6.718868611429014,0,Tier 1,Canada,300+,2,53.67970742313578,44.86972513594247,Data Science,Other,4.090440180578695,Not Placed,0.0
8.250730687065687,0,Tier 1,UK,100-300,3,62.509824640385546,71.9871552087205,Core CS,Other,3.219549610602476,Placed,113610.69062049902
6.345257067246399,0,Tier 2,Canada,Top 100,1,73.04192761341848,52.729258334681724,Cloud,Manufacturing,3.1106911742493573,Not Placed,0.0
8.225894179742493,0,Tier 2,India,100-300,0,30.0,33.02193308133923,Data Science,Finance,4.400495215269844,Placed,58647.41253867789
7.399891298992297,3,Tier 2,UK,100-300,0,72.90018797669906,48.63573411044908,Cybersecurity,Tech,8.296968119764355,Not Placed,0.0
5.880555060158446,4,Tier 1,UK,100-300,1,44.101257391302155,75.10311908724704,Data Science,Consulting,5.257523763611086,Not Placed,0.0
7.294119434393137,0,Tier 2,UK,Top 100,2,74.73981873749753,71.0667533215783,AI/ML,Consulting,6.327671939904379,Placed,115305.21612589224
5.3199787938787,3,Tier 1,USA,Top 100,3,100.0,63.03495329543272,Cloud,Finance,5.511098749986716,Not Placed,0.0
7.5004064134648285,1,Tier 3,Canada,Top 100,3,66.99119122115198,78.63192753077793,AI/ML,Tech,1.738529879554633,Placed,98293.82308527795
7.7081851863911925,1,Tier 1,Germany,300+,2,72.87808527284771,51.45354731799041,Core CS,Consulting,5.403419749054425,Placed,89468.26410330617
6.526115235478358,1,Tier 2,Canada,300+,1,52.720231004654266,70.65023131684625,AI/ML,Healthcare,4.073810979748734,Not Placed,0.0
7.098838156764466,1,Tier 1,Canada,Top 100,5,66.51918284794115,77.23565057013842,Cloud,Tech,2.6565668454889475,Placed,120000.0
8.56332594700023,0,Tier 2,USA,100-300,0,45.32727086673641,47.082626904228796,Data Science,Other,6.152325104383281,Not Placed,0.0
6.595402636590451,1,Tier 1,India,100-300,0,86.70378363548274,52.541553096997774,AI/ML,Manufacturing,2.1213767272999977,Not Placed,0.0
6.152873930354719,0,Tier 1,India,100-300,4,51.51357284201894,96.24338661192027,Core CS,Healthcare,4.721335331564812,Placed,49676.78975486643
8.185330721970079,0,Tier 1,USA,100-300,2,67.35907557855286,53.782696878403755,Cloud,Other,4.9012686554362075,Placed,120000.0
8.570069752424637,0,Tier 2,USA,300+,1,95.70128572327216,62.45285471662672,Cybersecurity,Healthcare,4.141980292611838,Placed,114395.90546336456
7.002956537478278,0,Tier 2,USA,300+,1,67.10218677821582,62.22841805789194,Cybersecurity,Healthcare,6.445867615862366,Placed,101660.36495463683
7.809170428326685,2,Tier 3,Canada,100-300,1,67.68187803449247,66.46879561008572,Data Science,Finance,4.954583119967128,Placed,87246.347387963
8.073180732424705,0,Tier 1,USA,Top 100,2,74.66532516330356,57.66735911226854,Data Science,Finance,5.658124579918116,Placed,120000.0
6.406012613969293,1,Tier 1,Germany,300+,0,91.53115782689268,55.0015297265889,AI/ML,Consulting,5.839338836920002,Placed,114880.95389959039
6.611755331705705,3,Tier 2,UK,100-300,2,64.97231613879204,100.0,Core CS,Other,6.106887912346954,Not Placed,0.0
7.984699610523788,3,Tier 2,India,100-300,1,94.51817670875268,56.19900465596025,Cybersecurity,Consulting,5.465131070668737,Placed,51227.55861424385
8.348011422966808,1,Tier 1,Germany,Top 100,2,75.90972580896369,69.53621560596586,Data Science,Consulting,4.057002655204466,Placed,120000.0
7.450304688139484,1,Tier 2,India,300+,2,80.50739330360676,57.21377957895407,Cloud,Finance,4.986675806315841,Not Placed,0.0
6.296148517198357,3,Tier 3,Canada,100-300,2,82.81530342062064,66.29591903691308,Cloud,Tech,5.926538480820127,Not Placed,0.0
8.589648889359554,0,Tier 2,Canada,Top 100,1,73.19108293530137,83.96930992604462,Cloud,Manufacturing,4.56098899981539,Placed,99328.30650370523
6.575223281750429,0,Tier 2,USA,100-300,1,65.96487338139869,59.12561478026513,Cloud,Manufacturing,5.572562500137386,Placed,103031.02656556905
6.731889775062839,3,Tier 1,India,100-300,1,67.02997174812701,51.28534800148936,Cybersecurity,Tech,3.9525431575979595,Placed,61781.464194511886
7.273870267591697,3,Tier 1,Canada,Top 100,1,58.14874769121767,66.06235433979498,Data Science,Finance,6.305851487847405,Not Placed,0.0
8.24332833657182,2,Tier 3,Canada,300+,1,55.18284210584011,100.0,Core CS,Manufacturing,5.248268132534079,Not Placed,0.0
7.683180781241779,5,Tier 1,India,Top 100,0,63.57392109143924,30.0,Data Science,Healthcare,3.6158498007910405,Not Placed,0.0
7.3318924002895285,2,Tier 1,Canada,Top 100,2,65.18181525691799,90.08014976164918,Data Science,Healthcare,9.008220939368904,Placed,117919.85424088687
7.370630824094485,0,Tier 3,USA,Top 100,2,61.02004712761643,46.98847692507917,Data Science,Consulting,5.319544997139725,Placed,110664.1977041029
7.034811734914773,2,Tier 3,Canada,100-300,4,54.75883742903688,52.55428065825519,AI/ML,Consulting,1.2399440127713346,Not Placed,0.0
7.446511611614805,0,Tier 2,Germany,300+,3,79.65873020524867,65.60131895293468,Data Science,Other,3.745807068732816,Not Placed,0.0
4.976351937844557,4,Tier 2,Germany,300+,2,95.42750295267942,66.64479038813057,Cloud,Healthcare,6.436625914958088,Not Placed,0.0
6.762714032744161,0,Tier 3,USA,Top 100,1,99.8323571295365,86.50848182093426,AI/ML,Tech,6.173189991475806,Placed,109726.78346451878
7.1930575479334244,1,Tier 3,Germany,300+,1,79.87064270520699,40.60975973921276,Data Science,Healthcare,6.883186435920882,Placed,75447.84126448113
6.079188733104394,0,Tier 1,Canada,100-300,2,46.66907908383213,81.1040313678605,Cybersecurity,Other,4.213585081801597,Placed,103628.45513250308
7.309058654249248,0,Tier 2,Germany,100-300,1,97.49030395136948,68.78524590035933,Cybersecurity,Tech,6.287469655754666,Placed,96605.10621933735
6.836423023211103,0,Tier 1,Germany,100-300,0,78.94304828592492,73.3770095373583,Cybersecurity,Healthcare,4.542414909295428,Placed,101903.4402575682
8.404380558652392,0,Tier 1,Canada,Top 100,2,84.22759537897656,64.25024709105648,Cloud,Tech,5.947121000075763,Placed,120000.0
8.258415780171886,0,Tier 2,India,Top 100,4,90.50173058609514,31.44749477520952,Cybersecurity,Finance,3.4449573236330524,Placed,52765.87313217467
6.62735554470547,2,Tier 2,USA,300+,1,92.75322278712238,79.98904272290454,Cloud,Finance,4.485827958970907,Placed,102573.03475899779
6.879329830746644,4,Tier 1,India,Top 100,2,71.44845167412096,44.018571909600574,AI/ML,Finance,1.125578889081158,Not Placed,0.0
6.940841947513286,2,Tier 2,India,Top 100,0,57.013136098681485,56.75966865838934,Cloud,Finance,4.816636797842672,Placed,51547.76679405762
6.638672419072302,3,Tier 2,Germany,100-300,2,89.04590177168707,81.19319308192988,Core CS,Tech,3.588626735789881,Placed,95377.99698684528
7.156019987222502,2,Tier 2,UK,100-300,1,30.0,44.287516623024054,Core CS,Healthcare,5.3407197746162245,Not Placed,0.0
6.393374344889928,4,Tier 3,India,100-300,1,56.00899804877817,56.914708026044664,AI/ML,Tech,3.1481129771668646,Not Placed,0.0
6.095507732049979,4,Tier 3,Canada,Top 100,2,97.46646910010966,87.82122295356527,Core CS,Finance,4.589464365900558,Placed,75195.48060376586
7.498168979120215,1,Tier 3,Canada,Top 100,0,59.996438310477046,63.638461004336115,Data Science,Manufacturing,9.83699759130954,Placed,95757.32261031888
7.503623667377449,0,Tier 2,Canada,300+,0,95.12232385860297,66.99494959224974,Cybersecurity,Consulting,4.866750498418649,Placed,86941.0283601261
6.356547392272006,1,Tier 2,UK,100-300,0,58.992056385618625,58.54841424343137,Cloud,Tech,3.893813018405791,Placed,96814.7276814781
7.71628434461008,1,Tier 3,UK,Top 100,1,50.699658158689715,57.531054189623504,Data Science,Other,5.382037939650281,Placed,88474.90306475328
6.494737816667735,2,Tier 3,USA,100-300,1,73.81488592231351,77.53844940502853,Cybersecurity,Other,1.0,Not Placed,0.0
7.202532190430385,0,Tier 3,UK,Top 100,2,82.40328608150679,54.48991896455732,Core CS,Finance,4.466973215809078,Placed,78766.57189927634
7.656275210089965,1,Tier 2,USA,100-300,1,63.091620672925885,66.22253898974175,AI/ML,Manufacturing,5.098809158327223,Placed,120000.0
6.973109948237029,0,Tier 1,Canada,300+,0,75.8782940712956,88.78164682749434,Cloud,Consulting,5.2857831229272625,Placed,95105.6344940561
7.363792729712907,1,Tier 3,UK,100-300,1,75.14696292063626,58.70177273557114,Cybersecurity,Tech,6.699598616028893,Placed,84696.61671262275
6.586856284889943,0,Tier 3,Germany,300+,0,74.65391110799487,47.08968440517147,Data Science,Other,5.467933657707017,Not Placed,0.0
6.842826733257522,1,Tier 3,Germany,300+,2,100.0,81.71414058561624,Core CS,Other,3.2319151884828363,Placed,66501.60956879868
6.835312455295727,1,Tier 1,Germany,300+,4,60.67945964374147,82.05566705761674,Cybersecurity,Other,2.1272003471580483,Not Placed,0.0
6.402737322767809,1,Tier 2,UK,300+,3,75.9318281007323,45.627372284014264,AI/ML,Consulting,6.327518064667288,Not Placed,0.0
6.858580669507374,0,Tier 2,UK,100-300,1,60.77969362597,80.47328342078333,Data Science,Healthcare,4.037987395036917,Placed,108359.09760425321
5.761105360909003,3,Tier 3,UK,100-300,0,53.45750465438515,79.39420461110382,Cloud,Consulting,5.062870887464596,Not Placed,0.0
6.607077002286316,1,Tier 3,Germany,100-300,2,68.38913243722506,30.0,AI/ML,Tech,7.135513144532927,Placed,90488.78275448177
6.7720996053042635,0,Tier 1,Canada,100-300,2,45.389326405568944,66.7077161777847,AI/ML,Manufacturing,5.344424792541749,Placed,120000.0
6.795056198003696,0,Tier 2,India,100-300,0,76.90610361600602,69.89985999170835,Cloud,Consulting,2.613672345781855,Placed,56500.34331978373
6.806802043303377,1,Tier 1,Canada,100-300,2,76.2184658948861,70.45407179149774,Core CS,Consulting,5.4320872438695424,Placed,104102.49258324462
6.950588640111897,1,Tier 2,UK,100-300,2,62.02401561369748,91.93887313795388,AI/ML,Tech,4.6170006251957405,Placed,120000.0
7.383553214468851,1,Tier 2,India,100-300,0,66.72132455464201,79.72036603592649,Cybersecurity,Healthcare,3.011891979419719,Not Placed,0.0
7.699613659306018,2,Tier 3,India,100-300,1,88.94486601996718,73.88996324093907,AI/ML,Consulting,6.660807258345283,Not Placed,0.0
6.480187818521387,1,Tier 3,Canada,300+,1,65.79822594669423,62.936635430658654,Data Science,Healthcare,5.362602623929576,Placed,66417.65773362675
6.037439315688684,1,Tier 2,Germany,100-300,2,54.716513014090324,100.0,Core CS,Manufacturing,7.573627379824606,Placed,81723.90563004391
6.166364470205518,0,Tier 2,USA,300+,1,60.4675240352684,71.90012562289702,Cloud,Manufacturing,4.79900275994094,Placed,97664.86786771296
6.6102376630440585,2,Tier 2,Germany,300+,2,85.85452872799756,69.2435380331674,AI/ML,Finance,3.811640741810123,Not Placed,0.0
6.718462945746793,0,Tier 2,Germany,100-300,1,96.98201260965176,43.75671444046009,Core CS,Healthcare,5.44899147973799,Placed,85065.82819910395
6.384003147042034,1,Tier 3,India,Top 100,0,72.69559054312953,59.61643439527962,Core CS,Healthcare,4.3859736111610355,Placed,39497.36906031112
5.963106668600084,3,Tier 3,UK,Top 100,2,73.68464116281032,61.09826862721633,AI/ML,Consulting,6.626354419719104,Not Placed,0.0
6.63510333802065,0,Tier 1,UK,300+,2,66.86552735793525,83.15496860475251,Cybersecurity,Other,5.043496079806584,Placed,107979.81346711285
7.145141296091177,2,Tier 2,India,300+,0,66.07273212352779,65.78902483541027,Core CS,Other,4.0664048998798865,Not Placed,0.0
7.476023572668452,1,Tier 1,Germany,100-300,2,54.928533339771946,56.30478379396733,Data Science,Other,5.444926600810779,Placed,120000.0
6.554061557513343,1,Tier 2,Canada,Top 100,2,70.20603421669199,69.96321808252206,Cybersecurity,Other,5.340521961143042,Placed,90526.43804443306
6.669601742285253,3,Tier 2,USA,300+,4,65.68095886366979,86.706680710032,Data Science,Tech,5.236607353977749,Not Placed,0.0
6.258641352922151,1,Tier 1,Germany,100-300,4,47.43524190901612,88.48870551495574,Cybersecurity,Tech,4.352070658943005,Placed,99500.63175088317
6.974848663700179,2,Tier 3,Germany,300+,1,73.85493331419295,69.83018827893964,Core CS,Manufacturing,5.132482466120795,Not Placed,0.0
6.321257092647349,0,Tier 2,USA,100-300,0,52.197281287270975,55.64593484549975,Core CS,Other,3.9489902131714847,Placed,106539.44956118905
7.45850225059296,1,Tier 3,Canada,300+,2,30.0,54.32377543541272,Data Science,Healthcare,5.504863027077237,Placed,77051.72852343738
5.571306806452711,1,Tier 1,USA,100-300,3,67.90987345078823,62.863850411890624,AI/ML,Manufacturing,3.1889674316445413,Placed,120000.0
6.71229626203803,1,Tier 3,India,Top 100,1,59.75011347628145,61.180408175640196,Cybersecurity,Healthcare,3.74117616556569,Not Placed,0.0
7.2408858713533935,1,Tier 3,USA,Top 100,2,61.17687619658104,60.168518768463386,Cloud,Healthcare,8.0177874051993,Placed,95367.95595361451
7.147067613058003,1,Tier 1,USA,300+,2,81.68952379625844,76.32679319626337,Core CS,Manufacturing,4.262332224883819,Not Placed,0.0
9.154426931184398,2,Tier 2,Germany,100-300,0,45.20819540609534,76.03762013172599,AI/ML,Healthcare,6.242007130136583,Not Placed,0.0
7.279840019654326,3,Tier 3,Germany,Top 100,2,91.61097505558669,65.40063049452199,Cybersecurity,Consulting,2.647340155457631,Placed,74150.90614069083
6.196756322526392,2,Tier 2,UK,300+,0,76.4130829273187,52.01048257775483,Cloud,Other,4.240435149364841,Not Placed,0.0
6.923628602328741,2,Tier 2,USA,300+,0,86.28733990410578,81.63090224615048,Cloud,Healthcare,6.311699699700637,Not Placed,0.0
5.579002933226839,2,Tier 3,India,100-300,5,54.72721837199521,82.2823141543457,Core CS,Finance,5.159178136405276,Placed,31499.75769673333
6.935520200562591,2,Tier 1,UK,100-300,0,100.0,52.951946886534664,Cybersecurity,Healthcare,2.522108696563182,Not Placed,0.0
6.333555154399393,1,Tier 2,USA,100-300,3,63.437436707041506,92.20744784777997,AI/ML,Tech,3.831274397478249,Placed,120000.0
7.732312220448129,2,Tier 2,Germany,300+,2,65.45259881532006,76.46380230338816,AI/ML,Finance,6.626954507209958,Placed,104236.34586004267
6.560367780323572,3,Tier 2,India,Top 100,2,74.3732540055448,62.516392148061016,Core CS,Consulting,3.1449600957941697,Placed,45703.857274714246
6.906587267363802,2,Tier 1,Canada,100-300,1,71.66595648260981,61.290964148353794,Data Science,Healthcare,5.723278535172634,Not Placed,0.0
6.491553726876477,1,Tier 2,UK,100-300,0,77.4558382008589,67.68444799320574,Cloud,Manufacturing,5.223539638457969,Not Placed,0.0
8.391081081482666,0,Tier 3,Germany,300+,1,73.00025851575349,78.70863614861112,Data Science,Manufacturing,2.9577792218858723,Not Placed,0.0
6.743005787105671,0,Tier 2,Canada,Top 100,1,42.89950350787671,96.43841165861504,Data Science,Finance,5.99077460358055,Placed,106726.04328280647
8.466045634783361,0,Tier 2,USA,100-300,1,81.47654971317199,65.04811880156244,Data Science,Consulting,6.596755135833512,Placed,120000.0
7.651321409694614,1,Tier 1,India,100-300,5,78.4556040961594,66.31732134920571,Cloud,Healthcare,5.060014048392131,Placed,56573.1341696237
7.385653381868309,1,Tier 3,Germany,300+,2,54.06052769322886,85.87414394268555,AI/ML,Consulting,5.518380079205238,Placed,84272.61742924688
7.294986517854015,2,Tier 2,Germany,100-300,0,50.61828064417806,77.658825701021,Cybersecurity,Tech,3.9930701528282344,Not Placed,0.0
7.3150378385730015,3,Tier 3,India,Top 100,4,75.89798877784304,77.4845980127116,Cybersecurity,Finance,4.705121907395027,Placed,44973.70708515495
5.457861936523512,1,Tier 1,Germany,Top 100,3,75.523257427588,85.44715484633598,AI/ML,Tech,4.849412159749142,Placed,111962.49064066286
6.776893284679395,2,Tier 2,Germany,300+,1,86.86340277558068,75.5304162391666,Data Science,Finance,6.488479063526125,Placed,88922.00718079087
7.676126376947457,1,Tier 1,USA,300+,2,87.22074058268564,77.90986837933309,Data Science,Manufacturing,5.890432187423472,Placed,120000.0
